company_id,year,return_on_equity_pct,return_on_capital_employed_pct,net_profit_margin_pct,operating_profit_margin_pct,debt_to_equity,interest_coverage,asset_turnover,sales,net_profit,eps,dividend_payout,net_cash_flow,market_cap_crore,pe_ratio,pb_ratio,dividend_yield_pct,broad_sector,peer_group_name,composite_quality_score
M&M,2019.0,15.0488957807068,0.0,5.745743451647711,14.521442690577821,1.771953080059025,3.5616411073491334,0.6468691510850026,104721.0,6017.0,43.0,17.0,1672.0,1707695.34,76.49,7.02,3.01,Consumer Discretionary,Automobiles,0
JSWENERGY,2016.0,15.045342126957955,0.0,14.861563517915311,41.01180781758957,1.5315333882934872,2.916555407209613,0.3442307018465959,9824.0,1460.0,9.0,22.0,-1357.0,,,,,Energy,Power & Utilities,0
ONGC,2017.0,15.005710287777926,0.0,10.325090440557014,18.691284432897,0.41170145998168595,18.247841826789195,0.6355233113998088,282506.0,29169.0,19.0,40.0,99.0,,,,,Energy,Oil & Gas,0
SIEMENS,2023.0,14.991976770841292,0.0,10.03375268487266,12.718625345197914,0.01337204859784519,129.69565217391303,0.9033539684006283,19554.0,1962.0,55.0,18.0,191.0,1145547.03,48.76,12.77,3.14,Industrials,,0
POWERGRID,2017.0,14.94204467974171,0.0,28.995602599525238,87.36428376853328,2.386154895118919,3.7690199871050933,0.13133362635565413,25697.0,7451.0,8.0,31.0,1698.0,,,,,Energy,Power & Utilities,0
WIPRO,2024.0,14.908832329303797,0.0,12.379679144385026,18.663101604278076,0.2209088591630553,15.444621513944224,0.7831845666570688,89760.0,11112.0,11.0,5.0,509.0,,,,,,,0
ADANIPORTS,2020.0,14.868209136976077,0.0,31.8790533142424,50.08843594710688,1.1879640177554307,4.036391594054331,0.1917567065587803,11873.0,3785.0,19.0,17.0,2397.0,702836.27,53.52,5.91,0.16,Industrials,,0
ADANIPORTS,2020.0,14.868209136976077,0.0,31.8790533142424,50.08843594710688,1.1879640177554307,4.036391594054331,0.1917567065587803,11873.0,3785.0,19.0,17.0,2397.0,702836.27,53.52,5.91,0.16,Industrials,,0
IRFC,2022.0,14.854745469180672,0.0,30.001477905315532,99.39898517168334,9.474839622411396,1.433676731793961,0.045110893817503,20299.0,6090.0,5.0,30.0,-151.0,1637618.34,35.23,1.11,2.58,Financials,,0
BAJAJHLDNG,2016.0,14.810697704832275,0.0,481.9148936170213,91.27659574468086,0.0,,0.030377456049638055,470.0,2265.0,204.0,16.0,1406.0,,,,,Financials,,0
GRASIM,2022.0,14.803365962562253,0.0,11.709386526786554,21.34878423422953,0.9873842454986196,4.622906197654942,0.3309746877907238,95701.0,11206.0,111.0,9.0,-748.0,424758.5,38.27,13.08,2.12,Industrials,,0
DIVISLAB,2018.0,14.801687763713081,0.0,22.539193009509123,32.61372397841172,0.010632911392405063,688.0,0.5734708916728076,3891.0,877.0,33.0,30.0,-17.0,,,,,Healthcare,Pharmaceuticals,0
ICICIPRULI,2020.0,14.792735338971303,0.0,5.074910820451843,101.51724137931035,0.0,13.524714828897338,0.13474886400779332,21025.0,1067.0,7.0,11.0,-2606.0,1976358.03,36.03,3.99,2.21,Financials,Life Insurance,0
TATAMOTORS,2016.0,14.791265579086026,0.0,4.276935021937695,14.061733187814507,0.8785084608369642,7.307220290447944,1.0374718827892273,273046.0,11678.0,40.0,1.0,-2589.0,,,,,Consumer Discretionary,Automobiles,0
DMART,2023.0,14.790396815524318,0.0,5.550887021475257,8.494397759103641,0.039992536385122526,56.223880597014926,2.3661971830985915,42840.0,2378.0,37.0,0.0,112.0,2748638.95,53.49,13.37,3.66,Consumer Discretionary,,0
SIEMENS,2017.0,14.785435630689205,0.0,10.275643922277451,9.543605964753727,0.0,234.25,0.8422134267011722,11065.0,1137.0,32.0,22.0,1610.0,,,,,Industrials,,0
AMBUJACEM,2014.0,14.766633565044687,0.0,14.937217478653944,19.427423405323957,0.0033763654419066533,35.65151515151515,0.7173223807465052,9955.0,1487.0,10.0,46.0,498.0,,,,,Materials,,0
IRFC,2018.0,14.754451464675475,0.0,22.17546131434121,99.58994280781268,9.621338311315336,1.3904790599578187,0.057392176778061285,9267.0,2055.0,3.0,18.0,0.0,,,,,Financials,,0
GAIL,2014.0,14.746117821050037,0.0,7.7487250060714,12.932890795758114,0.5711424698052748,13.804185351270553,0.9237269124355044,61765.0,4786.0,7.0,28.0,146.0,,,,,Energy,Oil & Gas,0
ICICIBANK,2013.0,14.731759812689965,0.0,22.568786899855187,70.58928372507519,7.091880807992671,1.079467939972715,0.06651383624126066,44885.0,10130.0,15.0,24.0,8215.0,,,,,Financials,Private Banks,0
ULTRACEMCO,2020.0,14.729535908206126,0.0,13.5540890879095,21.791185481970306,0.5895656182768159,4.968373493975903,0.5356376398111445,42430.0,5751.0,199.0,7.0,-295.0,,,,,,,0
HEROMOTOCO,2022.0,14.696788035590332,0.0,7.881289973266556,88.98176034651958,0.038177573042216195,48.26788990825688,1.314663226265682,29551.0,2329.0,116.0,82.0,-94.0,1220486.89,66.93,12.26,2.61,Consumer Discretionary,Automobiles,0
AMBUJACEM,2012.0,14.686825053995682,0.0,13.252641296543235,25.36670427736178,0.006820506991019666,32.58974358974359,0.7897124341838802,9749.0,1292.0,8.0,43.0,962.0,,,,,Materials,,0
TORNTPHARM,2018.0,14.665801427644388,0.0,11.394957983193276,22.672268907563026,1.3977936404931863,5.35064935064935,0.4177490697184582,5950.0,678.0,20.0,35.0,-366.0,,,,,Healthcare,Pharmaceuticals,0
KOTAKBANK,2013.0,14.659068579288661,0.0,20.64956634065326,60.92452482007751,5.60430994956442,1.288341158059468,0.09356412137954849,10838.0,2238.0,15.0,2.0,942.0,,,,,Financials,Private Banks,0
AMBUJACEM,2021.0,14.636743709079436,0.0,12.812014500258934,21.439668565510097,0.01881359943204228,44.26027397260274,0.6407477048999004,28965.0,3711.0,14.0,45.0,2786.0,1165353.63,45.48,10.09,1.75,Materials,,0
WIPRO,2023.0,14.634083535046608,0.0,12.560781540093712,18.609097338873664,0.2248931348818046,18.96230158730159,0.7739044165440799,90488.0,11366.0,10.0,5.0,-1197.0,,,,,,,0
HDFCBANK,2019.0,14.60633943503413,0.0,21.34441475451926,33.145367579235646,7.02943913374503,1.8405024542143875,0.0813432177759076,105161.0,22446.0,41.0,18.0,-41244.0,578281.57,63.58,0.79,3.49,Financials,Private Banks,0
ICICIBANK,2022.0,14.577073709304432,0.0,27.815569088222038,84.68770635278334,6.882435334765151,1.3000370197492315,0.05443625805001264,95407.0,26538.0,36.0,14.0,36114.0,1050380.96,78.39,13.83,2.51,Financials,Private Banks,0
ULTRACEMCO,2022.0,14.54120072963756,0.0,13.94323085990228,21.890150002851765,0.22402648901578237,12.892063492063492,0.6275906503919533,52599.0,7334.0,254.0,15.0,-958.0,,,,,,,0
CANBK,2023.0,14.534809234632434,0.0,13.209524363975083,49.80147872154625,15.850052527737208,1.6884501480750247,0.06218909075110606,85885.0,11345.0,12.0,19.0,-40689.0,384057.8,55.56,0.63,4.1,Financials,Public Sector Banks,0
JSWENERGY,2013.0,14.522888459058672,0.0,10.15783540022548,31.578354002254795,1.6726305609284333,2.917964693665628,0.43527333398763374,8870.0,901.0,6.0,36.0,96.0,,,,,Energy,Power & Utilities,0
BANKBARODA,2013.0,14.509344390361157,0.0,13.251193677624718,30.047747104988748,15.299320954269575,2.4280647306583907,0.06514631194503984,36442.0,4829.0,23.0,19.0,21892.0,,,,,Financials,Public Sector Banks,0
LODHA,2017.0,14.480535581453013,0.0,7.368155437799646,20.36336109008327,4.012645673196132,2.9864130434782608,0.23359170080457398,7926.0,584.0,13.0,0.0,-16.0,,,,,Real Estate,,0
ADANIENSOL,2021.0,14.46350487722839,0.0,12.996171670360667,39.79447914567802,3.0378966251821953,2.3925366084081245,0.22958782439746495,9926.0,1290.0,11.0,0.0,-969.0,275655.59,59.65,14.71,4.17,Energy,,0
HDFCBANK,2024.0,14.33974005030719,0.0,23.07288232992184,61.41252040373843,6.808786667718385,1.4007688224792112,0.07038097917866981,283649.0,65446.0,84.0,23.0,31687.0,808359.03,49.42,4.4,4.33,Financials,Private Banks,0
DIVISLAB,2023.0,14.286833241951907,0.0,23.483970645036695,30.513711857860176,0.0003133077465340331,1357.0,0.5384402079722703,7767.0,1824.0,69.0,44.0,-1045.0,1318782.9,15.26,3.01,1.48,Healthcare,Pharmaceuticals,0
BANKBARODA,2023.0,14.282994621864736,0.0,15.877802821074463,40.45480037670762,12.77989624482414,2.3494930875576037,0.06193380698630487,94503.0,15005.0,29.0,19.0,-27855.0,464725.74,27.29,5.48,2.28,Financials,Public Sector Banks,0
INDUSINDBK,2024.0,14.252273197764223,0.0,19.56369677362945,38.55469091544986,6.885742949503957,1.8795270558159352,0.08884228106460039,45748.0,8950.0,115.0,14.0,-19710.0,1807433.12,8.99,3.7,1.42,Financials,Private Banks,0
GAIL,2019.0,14.244413529258326,0.0,8.600866255414097,13.04370652316577,0.04834362229371359,73.31446540880503,1.1134656417151376,76190.0,6553.0,10.0,25.0,-1081.0,665248.74,13.48,0.96,1.4,Energy,Oil & Gas,0
TATAPOWER,2019.0,14.236547391423107,0.0,8.721261001974499,10.27408721261002,2.649877082764272,2.4594724220623503,0.3554173159040358,29881.0,2606.0,9.0,15.0,-883.0,1458746.25,22.32,3.71,4.06,Energy,Power & Utilities,0
UNIONBANK,2024.0,14.136560175413432,0.0,13.745317605802185,4.572806248505619,12.823705403799257,0.35356038128906003,0.07159506874484663,100376.0,13797.0,18.0,20.0,7047.0,,,,,,,0
ADANIENSOL,2017.0,14.116050220563285,0.0,14.464534075104313,68.94993045897078,3.045469969460468,2.2179203539823007,0.22449457497463118,2876.0,416.0,4.0,0.0,4.0,,,,,Energy,,0
GRASIM,2023.0,14.068730791699474,0.0,9.417905752930874,18.353779319373952,1.3085646795864976,4.1896095301125085,0.34922496385341856,117627.0,11078.0,100.0,10.0,72.0,513646.94,64.84,6.73,0.54,Industrials,,0
BOSCHLTD,2013.0,14.061010486177311,0.0,10.106200753682767,14.71965284914925,0.029075309818875118,,0.9849285794623777,8757.0,885.0,282.0,20.0,-27.0,,,,,Consumer Discretionary,,0
RECLTD,2020.0,14.046388111986891,0.0,16.605437178545188,86.70429497027587,8.087945306099387,1.3708072244747511,0.08628072500936518,29942.0,4972.0,19.0,44.0,1336.0,326394.54,30.66,6.23,4.03,Financials,,0
KOTAKBANK,2015.0,14.014262502256724,0.0,23.312561003078308,72.96343569337037,4.70563278570139,1.1890333660451422,0.08971198405000538,13319.0,3105.0,20.0,2.0,260.0,,,,,Financials,Private Banks,0
KOTAKBANK,2024.0,14.013018188532914,0.0,32.386151466116615,83.66733645109092,4.003739266919029,1.2363751084470385,0.07325702420450533,56237.0,18213.0,92.0,2.0,22281.0,430223.52,32.9,1.15,1.51,Financials,Private Banks,0
SBILIFE,2021.0,14.000000000000002,0.0,1.7774956356133946,1.0645440894607694,0.0,,0.36112066305162455,81913.0,1456.0,15.0,17.0,4677.0,654418.26,76.94,1.19,0.73,Financials,Life Insurance,0
CIPLA,2014.0,13.968759327430105,0.0,13.80123857269242,78.89511451882434,0.1241667495771565,32.059760956175296,0.7591791044776119,10173.0,1404.0,17.0,12.0,33.0,,,,,Healthcare,Pharmaceuticals,0
INDUSINDBK,2013.0,13.905635648754917,0.0,15.194042675068022,27.881999140770443,8.332372214941023,1.4314013206162877,0.09525693317145702,6983.0,1061.0,20.0,15.0,1309.0,,,,,Financials,Private Banks,0
DRREDDY,2019.0,13.904734740444951,0.0,12.622993267736923,20.572242361470742,0.27367370222475756,39.98876404494382,0.6890891248104202,15448.0,1950.0,23.0,17.0,-31.0,1574961.99,10.84,10.04,0.78,Healthcare,Pharmaceuticals,0
INDUSINDBK,2017.0,13.891310665504214,0.0,19.908371511870055,39.455782312925166,7.218153637508476,1.3634619995204986,0.08063902198737181,14406.0,2868.0,48.0,13.0,8516.0,,,,,Financials,Private Banks,0
JINDALSTEL,2013.0,13.890457368718238,0.0,14.903821881153128,30.82748523249356,1.1583850931677018,6.034676663542643,0.3470467646698088,19807.0,2952.0,31.0,5.0,43.0,,,,,Materials,Steel,0
BAJAJHLDNG,2017.0,13.879223257380177,0.0,293.70546318289786,74.58432304038006,0.0,,0.047068030633350105,842.0,2473.0,222.0,15.0,-1406.0,,,,,Financials,,0
SHRIRAMFIN,2020.0,13.84632344835189,0.0,15.168166173540246,21.526477869693856,5.221860875316944,0.4305304944063515,0.14493375107205994,16561.0,2512.0,20.0,5.0,2060.0,513251.36,11.8,11.36,1.14,Financials,Consumer Finance,0
SHRIRAMFIN,2023.0,13.835263835263836,0.0,19.742883379247015,28.856749311294767,3.7737175951461666,0.6787556787556788,0.14480488951574988,30492.0,6020.0,32.0,22.0,-730.0,721018.22,56.67,6.47,1.85,Financials,Consumer Finance,0
ICICIGI,2022.0,13.8257369737844,0.0,7.93086234868339,93.660302009235,0.02773849668225824,18.561186650185412,0.3151746381371932,16026.0,1271.0,26.0,35.0,65.0,939135.7,66.71,8.08,2.81,Financials,,0
IRFC,2023.0,13.802287325708914,0.0,25.996964842761994,99.4351235140376,9.376133031937513,1.354330257350834,0.048376801486258024,23722.0,6167.0,5.0,32.0,56.0,2059203.5,52.73,4.09,0.49,Financials,,0
IOC,2016.0,13.79528784174261,0.0,3.587105723244087,6.3685358840613215,0.6507223827517226,7.816747920848867,1.4934078501607577,346045.0,12413.0,8.0,28.0,124.0,,,,,Energy,Oil & Gas,0
SIEMENS,2014.0,13.782857142857145,0.0,5.6471249297621275,1.1144409065368046,0.0,35.61290322580645,1.037706511175899,10678.0,603.0,17.0,35.0,517.0,,,,,Industrials,,0
ADANIENSOL,2016.0,13.77245508982036,0.0,16.773017319963536,87.83044667274385,3.2129491017964074,2.0867293625914316,0.18678699131619275,2194.0,368.0,3.0,0.0,6.0,,,,,Energy,,0
BOSCHLTD,2018.0,13.736098587315901,0.0,11.72797262617622,17.904191616766468,0.0,837.0,0.8393767501974582,11690.0,1371.0,449.0,22.0,234.0,,,,,Consumer Discretionary,,0
GRASIM,2014.0,13.66643534582466,0.0,10.42674102573153,17.348487522501856,0.44788341429562806,12.284116331096197,0.5934933802580862,28331.0,2954.0,44.0,9.0,168.0,,,,,Industrials,,0
RECLTD,2018.0,13.658401865717442,0.0,19.644275752493602,85.08694500838556,6.271234810359641,1.4473111827795695,0.09348516730618475,22658.0,4451.0,17.0,41.0,-4220.0,,,,,Financials,,0
AMBUJACEM,2020.0,13.65294195192688,0.0,12.673356175558819,20.41931799641051,0.02069692841762974,37.81428571428572,0.6172516239488394,24516.0,3107.0,12.0,151.0,-441.0,1025434.68,79.32,9.29,1.12,Materials,,0
APOLLOHOSP,2023.0,13.617295901903839,0.0,5.080664579821816,12.430772935227546,0.6989351403678606,5.616797900262467,1.152330743618202,16612.0,844.0,57.0,26.0,-113.0,1446203.76,17.38,12.98,3.2,Healthcare,,0
M&M,2017.0,13.604002955201826,0.0,4.83568691583207,12.814391271650772,1.6375176304654442,3.513024403619413,0.7359160187991391,83773.0,4051.0,30.0,22.0,416.0,,,,,Consumer Discretionary,Automobiles,0
BAJAJHLDNG,2024.0,13.576787656460265,0.0,432.7262044653349,91.7743830787309,0.0011613545449517945,3764.5,0.026119918356071883,1702.0,7365.0,653.0,20.0,14.0,2191568.13,37.73,9.38,3.37,Financials,,0
DMART,2024.0,13.56294790886726,0.0,4.993207190533383,8.084427730414067,0.031661140228901485,73.29310344827586,2.398875873795579,50789.0,2536.0,39.0,0.0,130.0,3053088.97,72.53,11.71,1.94,Consumer Discretionary,,0
POWERGRID,2016.0,13.552422105981352,0.0,28.854348247143136,88.04958357544064,2.468614964748692,3.7042862760519073,0.11517355224413313,20652.0,5959.0,6.0,20.0,-948.0,,,,,Energy,Power & Utilities,0
INDUSINDBK,2023.0,13.5293471495002,0.0,20.320061592608887,42.68862736471624,7.056662150781737,1.90191036002939,0.07944010974128667,36368.0,7390.0,95.0,15.0,-11763.0,2045876.29,51.73,8.29,1.07,Financials,Private Banks,0
GRASIM,2017.0,13.527893713958008,0.0,11.772208051458357,20.480758567150936,0.29352916812693153,12.055555555555555,0.5748163258801218,36068.0,4246.0,66.0,8.0,-20.0,,,,,Industrials,,0
AMBUJACEM,2013.0,13.506658211794548,0.0,13.950442091474729,18.218535094422005,0.0050729232720355105,30.73134328358209,0.7070855202222909,9161.0,1278.0,8.0,44.0,99.0,,,,,Materials,,0
APOLLOHOSP,2024.0,13.480392156862745,0.0,4.905818773282963,12.56099480560365,0.7688869665513264,5.565701559020044,1.1383944570541153,19059.0,935.0,63.0,26.0,72.0,1905622.43,47.72,7.68,3.22,Healthcare,,0
M&M,2016.0,13.41537067794051,0.0,4.686119645046874,13.293601086483564,1.5685112486788464,3.4088479809976246,0.7595341104835156,75841.0,3554.0,25.0,21.0,-154.0,,,,,Consumer Discretionary,Automobiles,0
JINDALSTEL,2021.0,13.411912619833414,0.0,12.339859452268719,31.61745568119379,0.9401225836869401,4.084998183799492,0.44423175745118193,34579.0,4267.0,36.0,0.0,5465.0,375828.8,35.51,9.13,1.81,Materials,Steel,0
JINDALSTEL,2024.0,13.410506363390198,0.0,11.802438733764944,20.260555268697622,0.3716941962270963,8.004636785162287,0.6400172860847018,50354.0,5943.0,58.0,3.0,-955.0,396587.97,77.64,5.73,1.9,Materials,Steel,0
KOTAKBANK,2023.0,13.348060171356002,0.0,35.40841261180043,79.44058266707789,3.745568533457349,1.2877919279750683,0.06793836532727301,42151.0,14925.0,75.0,2.0,-9740.0,467372.62,75.47,6.71,2.71,Financials,Private Banks,0
ADANIGREEN,2023.0,13.321467688937568,0.0,12.512860082304528,63.91460905349794,7.423740416210296,1.936447956028856,0.11621754920862665,7776.0,973.0,6.0,0.0,435.0,449015.01,9.89,6.92,4.31,Energy,Power & Utilities,0
BANKBARODA,2014.0,13.306206568552328,0.0,12.4459382645874,29.777821713664338,16.301767643406347,2.169396939693969,0.059847301598570636,40463.0,5036.0,23.0,19.0,46654.0,,,,,Financials,Public Sector Banks,0
EICHERMOT,2022.0,13.301078680203046,0.0,16.284715478733737,21.149737813167604,0.008565989847715736,140.73684210526315,0.6380421313506816,10298.0,1677.0,61.0,34.0,-50.0,231181.84,17.97,6.97,1.95,Consumer Discretionary,Automobiles,0
SIEMENS,2022.0,13.290267011197244,0.0,9.561283926137069,11.525591770975337,0.015676141257536608,65.19444444444444,0.8025262320354071,16138.0,1543.0,43.0,23.0,552.0,882073.22,76.63,4.67,1.8,Industrials,,0
AMBUJACEM,2018.0,13.29012069736254,0.0,11.416612265273992,15.402634307438271,0.001788109074653554,24.958823529411763,0.6964510176245621,26041.0,2973.0,11.0,14.0,220.0,,,,,Materials,,0
MARUTI,2014.0,13.276888723483438,0.0,6.407435678685286,11.92133267477886,0.09322664681801265,32.79347826086956,1.4151099250222392,44542.0,2854.0,94.0,13.0,-76.0,,,,,Consumer Discretionary,Automobiles,0
NTPC,2024.0,13.273598407068633,0.0,11.950633329785267,28.82672926202094,1.475521125007778,4.604991464108609,0.37243729109201756,178501.0,21332.0,21.0,36.0,398.0,907823.11,30.8,5.24,0.06,Energy,Power & Utilities,0
KOTAKBANK,2014.0,13.241458813665899,0.0,21.08293008509928,58.84365092608043,4.503091595053448,1.3330177962892844,0.09808751442343101,11986.0,2527.0,16.0,2.0,2125.0,,,,,Financials,Private Banks,0
TATAPOWER,2023.0,13.234681117132139,0.0,6.913571285996843,14.023117821045563,1.8383701542309296,3.0347666971637692,0.43021640019985014,55109.0,3810.0,10.0,19.0,1243.0,1592398.68,24.7,10.29,1.75,Energy,Power & Utilities,0
TATASTEEL,2019.0,13.234675371780922,0.0,5.785538057576315,18.59465081912107,1.4626913311570549,4.026370757180157,0.6773508955076405,157669.0,9122.0,9.0,15.0,-4513.0,363770.91,55.54,7.39,4.32,Materials,Steel,0
TATAPOWER,2024.0,13.227840276919272,0.0,6.965125551270159,17.469771680580646,1.659321300531586,3.054392402331103,0.4419074604110633,61449.0,4280.0,12.0,17.0,-928.0,1647269.48,14.5,3.48,0.49,Energy,Power & Utilities,0
SBILIFE,2023.0,13.220156706099248,0.0,2.1342824544868297,0.15129718736048417,0.0,198.4,0.2563135928594814,80636.0,1721.0,17.0,15.0,-1962.0,703278.16,60.68,3.62,4.39,Financials,Life Insurance,0
POWERGRID,2015.0,13.127292593459766,0.0,28.76852907639681,85.10262257696694,2.503785218137829,3.836804704729233,0.10909045676186685,17540.0,5046.0,5.0,21.0,-1986.0,,,,,Energy,Power & Utilities,0
POWERGRID,2014.0,13.107383710876707,0.0,29.238187078109934,83.36226293796207,2.427229235114416,4.207744314689613,0.1099448685326548,15555.0,4548.0,5.0,30.0,2295.0,,,,,Energy,Power & Utilities,0
M&M,2015.0,13.075762849518505,0.0,4.732112865300638,12.306852536110178,1.4661793711567468,3.0386442825467217,0.7570568788675087,71448.0,3381.0,25.0,23.0,-1633.0,,,,,Consumer Discretionary,Automobiles,0
NTPC,2014.0,13.057518121128147,0.0,14.557640750670242,25.184475935146178,0.9327371205441491,6.901317805700276,0.3914190627529757,78330.0,11403.0,12.0,42.0,-1687.0,,,,,Energy,Power & Utilities,0
TORNTPHARM,2022.0,13.052242566773057,0.0,9.132581100141044,28.573107663375648,0.6836888963547791,8.403921568627451,0.6592282659228266,8508.0,777.0,23.0,105.0,-174.0,1227158.01,51.26,10.52,3.52,Healthcare,Pharmaceuticals,0
VEDL,2013.0,13.047210300429185,0.0,82.93925063659513,16.915241906147692,0.2769098712446352,1.048421052631579,0.11932977384208013,2749.0,2280.0,26.0,0.0,-51.0,,,,,,,0
KOTAKBANK,2017.0,13.03907305414112,0.0,22.482530012542558,66.439706145852,5.331757248259379,1.2704974271012006,0.08082900053586688,22324.0,5019.0,27.0,2.0,13989.0,,,,,Financials,Private Banks,0
IRFC,2024.0,13.038085361638096,0.0,24.064552448864703,99.50459748545694,8.378352548852153,1.3194865927068304,0.05492885738906,26645.0,6412.0,5.0,31.0,-140.0,2618348.58,9.81,3.91,2.82,Financials,,0
CIPLA,2021.0,13.036123540325221,0.0,12.468684759916492,77.80271398747391,0.10989850485648806,56.12406015037594,0.7708710521021928,19160.0,2389.0,30.0,17.0,141.0,288521.14,76.56,11.34,1.8,Healthcare,Pharmaceuticals,0
TATAMOTORS,2017.0,13.015397333884469,0.0,2.8020749518897414,10.971363735803303,1.3537942199717543,7.422840962718263,0.9894086139848852,269693.0,7557.0,26.0,0.0,-3167.0,,,,,Consumer Discretionary,Automobiles,0
TITAN,2021.0,12.99186341203148,0.0,4.500092404361486,7.969876178155609,0.7520341469921302,9.38423645320197,1.3162247628314279,21644.0,974.0,11.0,37.0,106.0,1401305.03,26.55,3.88,2.22,Consumer Discretionary,,0
DRREDDY,2020.0,12.988012052054618,0.0,11.565907404235885,14.140549180795798,0.14167574844541317,32.11224489795919,0.7542953106833742,17517.0,2026.0,24.0,21.0,-27.0,1859862.32,28.73,6.38,2.34,Healthcare,Pharmaceuticals,0
MARUTI,2013.0,12.980870296405298,0.0,5.575117370892019,9.843355001805707,0.08245743115408871,26.050505050505052,1.6100592361085875,44304.0,2470.0,82.0,10.0,-39.0,,,,,Consumer Discretionary,Automobiles,0
SBILIFE,2022.0,12.958182756840475,0.0,1.8148295434004555,0.8796982514490921,0.0,,0.3035922688841979,82983.0,1506.0,15.0,13.0,10.0,781640.88,47.37,11.71,3.14,Financials,Life Insurance,0
APOLLOHOSP,2020.0,12.934131736526947,0.0,3.841024273139504,14.145994487418868,1.0766467065868264,3.401500938086304,0.996279564177518,11247.0,432.0,33.0,18.0,94.0,1275343.54,28.39,8.78,4.32,Healthcare,,0
BOSCHLTD,2023.0,12.930173431399256,0.0,9.538482148837831,12.124053854913257,0.004812494324888767,190.08333333333334,0.9181991512393136,14929.0,1424.0,483.0,99.0,236.0,2334820.89,28.16,4.01,1.56,Consumer Discretionary,,0
ICICIBANK,2021.0,12.922385729787356,0.0,22.83907001783251,102.40682794432668,7.004638707507599,1.2644304043007177,0.05665416199647734,89163.0,20364.0,27.0,8.0,19718.0,851486.14,12.77,9.84,4.29,Financials,Private Banks,0
INDUSINDBK,2016.0,12.918173598553345,0.0,19.255390835579515,35.27628032345013,6.667947558770344,1.2711555959963603,0.08308082045109415,11872.0,2286.0,38.0,12.0,-667.0,,,,,Financials,Private Banks,0
RELIANCE,2016.0,12.895800583876039,0.0,10.954828437576811,15.327808410649233,0.8408937794745116,14.628285017610404,0.45506571819224473,272583.0,29861.0,22.0,10.0,-1262.0,,,,,Energy,Oil & Gas,0
KOTAKBANK,2020.0,12.89523838107958,0.0,25.670669773555595,67.44936368524826,4.899335204165854,1.335721051385271,0.07553257982774221,33474.0,8593.0,45.0,0.0,32815.0,554552.04,43.71,3.59,0.53,Financials,Private Banks,0
ULTRACEMCO,2014.0,12.879757886159934,0.0,10.675349734684032,19.46454413892909,0.4267256431148877,12.069252077562327,0.6440888612707784,20730.0,2213.0,80.0,11.0,164.0,,,,,,,0
GAIL,2024.0,12.861540060002339,0.0,7.433122166511544,10.743987750322754,0.28304998896060884,23.624478442280946,1.0680883472962681,133228.0,9903.0,15.0,37.0,902.0,1531867.57,25.84,9.54,0.31,Energy,Oil & Gas,0
CHOLAFIN,2020.0,12.853658536585366,0.0,12.098255280073463,27.789256198347108,6.707926829268293,,0.13600174841549845,8712.0,1054.0,13.0,13.0,323.0,1426964.45,33.3,12.24,3.1,Financials,Consumer Finance,0
IRCTC,2021.0,12.843406593406591,0.0,24.066924066924066,24.195624195624195,0.05425824175824176,39.0,0.24643196955280686,777.0,187.0,2.0,43.0,-252.0,1100112.67,54.75,10.26,3.94,Consumer Discretionary,,0
ADANIGREEN,2024.0,12.812690665039659,0.0,13.665943600867678,79.3709327548807,6.595281675818589,1.713943268078306,0.10467043571055559,9220.0,1260.0,7.0,0.0,606.0,510512.78,45.26,6.24,0.89,Energy,Power & Utilities,0
ONGC,2018.0,12.777241335365824,0.0,8.077940912161534,17.628739471841243,0.5222552801454766,13.46629325865173,0.7027079994425476,322706.0,26068.0,17.0,38.0,-97.0,,,,,Energy,Oil & Gas,0
INDUSINDBK,2020.0,12.729420577981386,0.0,15.349338150991903,43.81405690859187,7.57175785864523,1.813983599482089,0.09373799086817475,28783.0,4418.0,64.0,0.0,1220.0,1287117.57,60.27,1.94,0.5,Financials,Private Banks,0
SHREECEM,2023.0,12.711955355226442,0.0,13.270221823885278,16.580775263275825,0.14622236531444516,13.0,0.6779068884332042,17852.0,2369.0,664.0,28.0,-113.0,2414420.31,36.21,8.67,4.29,Materials,,0
SBILIFE,2024.0,12.704588140595655,0.0,1.4349789374791648,0.18638058005273206,0.0,240.33333333333334,0.33137919000549837,131988.0,1894.0,19.0,14.0,-2327.0,886097.71,69.98,9.48,1.62,Financials,Life Insurance,0
BHARTIARTL,2015.0,12.690750936470824,0.0,5.252806942695706,34.96529692719118,2.097066143751414,7.837381916329285,0.5282045081043647,96101.0,5048.0,8.0,33.0,-3914.0,,,,,Communication Services,,0
DLF,2018.0,12.678768655659708,0.0,66.75115550916952,35.455494259728646,0.49534139503270935,4.1003049813622505,0.11070396962944623,6707.0,4477.0,25.0,8.0,-2064.0,,,,,Real Estate,,0
NTPC,2019.0,12.602710202322262,0.0,13.993837685841633,22.645008824673187,1.5540828147310004,4.554504906333631,0.2890756738526993,100287.0,14034.0,14.0,44.0,-451.0,636264.32,33.8,0.79,1.01,Energy,Power & Utilities,0
GRASIM,2016.0,12.596157351708046,0.0,10.018267753066374,17.13979180560791,0.45590433482810166,10.071030640668523,0.5788740432388881,34487.0,3455.0,51.0,9.0,-11.0,,,,,Industrials,,0
